idMiscellaneous,subject,reading,createdat
"825","speedreading","1735888223:BV:26623","2025-01-03 19:40:24"
"503","getconfigrun","success","2025-01-03 19:40:31"
"503","speedreading","1735888200:W0:9765:0:200:0~1735888200:BV:374~","2025-01-03 19:40:32"
"650","getconfigrun","success","2025-01-03 20:00:09"
"650","speedreading","1735889400:W0:6627:0:200:0~1735889400:BV:822~","2025-01-03 20:00:09"
"531","getconfigrun","success","2025-01-03 20:06:04"
"531","speedreading","1735889760:W1:28700:0~1735889760:BV:401~","2025-01-03 20:06:04"
"64","getconfigrun","success","2025-01-03 20:10:20"
"64","speedreading","1735890000:W0:9083:0:201:0~1735890000:BV:341~","2025-01-03 20:10:20"
"651","getconfigrun","success","2025-01-03 20:15:11"
"651","speedreading","1735890300:W1:9305:0~1735890300:BV:837~","2025-01-03 20:15:12"
"860","speedreading","1735890922:BV:2575","2025-01-03 20:25:24"
"825","speedreading","1735891823:BV:28671","2025-01-03 20:40:23"
"651","getconfigrun","success","2025-01-03 20:45:10"
"651","speedreading","1735892100:W0:7863:95:200:0~1735892100:BV:837~","2025-01-03 20:45:11"
"652","getconfigrun","success","2025-01-03 20:59:51"
"652","speedreading","1735893000:W1:8906:13~1735893000:BV:821~","2025-01-03 20:59:51"
"106","getconfigrun","success","2025-01-03 21:00:06"
"106","speedreading","1735893000:W1:6320:0~1735893000:BV:454~","2025-01-03 21:00:06"
"106","getconfigrun","success","2025-01-03 21:06:04"
"106","speedreading","1735893360:W0:4765:168:200:0~1735893360:BV:453~","2025-01-03 21:06:05"
"652","getconfigrun","success","2025-01-03 21:19:49"
"652","speedreading","1735894200:W0:7111:64:200:0~1735894200:BV:821~","2025-01-03 21:19:50"
"612","getconfigrun","success","2025-01-03 21:21:22"
"612","speedreading","1735894260:W1:8315:0~1735894260:BV:530~","2025-01-03 21:21:22"
"612","getconfigrun","success","2025-01-03 21:25:21"
"612","speedreading","1735894500:W0:6660:90:200:0~1735894500:BV:523~","2025-01-03 21:25:21"
"860","speedreading","1735894521:BV:2587","2025-01-03 21:25:26"
"825","speedreading","1735895423:BV:26623","2025-01-03 21:40:24"
"860","speedreading","1735898122:BV:2609","2025-01-03 22:25:25"
"542","getconfigrun","success","2025-01-03 22:30:04"
"542","speedreading","1735898400:W1:5758:0~1735898400:BV:786~","2025-01-03 22:30:04"
"609","getconfigrun","success","2025-01-03 22:35:21"
"609","speedreading","1735898700:W1:5698:0~1735898700:BV:526~","2025-01-03 22:35:21"
"542","getconfigrun","success","2025-01-03 22:43:03"
"542","speedreading","1735899180:W0:5241:0:200:0~1735899180:BV:784~","2025-01-03 22:43:03"
"609","getconfigrun","success","2025-01-03 22:57:20"
"609","speedreading","1735900020:W0:4931:11:201:0~1735900020:BV:529~","2025-01-03 22:57:21"
"860","speedreading","1735901722:BV:2725","2025-01-03 23:25:24"
"539","getconfigrun","success","2025-01-03 23:30:12"
"539","speedreading","1735902000:W1:5574:0~1735902000:BV:519~","2025-01-03 23:30:12"
"825","speedreading","1735902623:BV:28671","2025-01-03 23:40:24"
"539","getconfigrun","success","2025-01-03 23:55:11"
"539","speedreading","1735903500:W0:4999:1:200:0~1735903500:BV:514~","2025-01-03 23:55:11"
"860","speedreading","1735905322:BV:3300","2025-01-04 00:25:25"
"610","getconfigrun","success","2025-01-04 00:33:19"
"610","speedreading","1735905780:W1:6042:0~1735905780:BV:521~","2025-01-04 00:33:19"
"610","getconfigrun","success","2025-01-04 00:37:18"
"610","speedreading","1735906020:W0:5059:0:200:0~1735906020:BV:524~","2025-01-04 00:37:18"
"825","speedreading","1735906223:BV:28671","2025-01-04 00:40:24"
"825","speedreading","1735906282:BV:2255","2025-01-04 00:41:23"
"825","speedreading","1735906342:BV:2267","2025-01-04 00:42:23"
"825","speedreading","1735906403:BV:2274","2025-01-04 00:43:24"
"825","speedreading","1735906462:BV:2282","2025-01-04 00:44:23"
"825","speedreading","1735906522:BV:2292","2025-01-04 00:45:23"
"825","speedreading","1735906583:BV:2302","2025-01-04 00:46:24"
"825","speedreading","1735906643:BV:2310","2025-01-04 00:47:24"
"825","speedreading","1735906703:BV:2322","2025-01-04 00:48:25"
"825","speedreading","1735906762:BV:2332","2025-01-04 00:49:23"
"825","speedreading","1735906822:BV:2337","2025-01-04 00:50:23"
"825","speedreading","1735906883:BV:2340","2025-01-04 00:51:24"
"825","speedreading","1735906943:BV:2342","2025-01-04 00:52:24"
"825","speedreading","1735907002:BV:2349","2025-01-04 00:53:23"
"825","speedreading","1735907062:BV:2360","2025-01-04 00:54:23"
"825","speedreading","1735907122:BV:2367","2025-01-04 00:55:24"
"825","speedreading","1735907183:BV:2378","2025-01-04 00:56:24"
"825","speedreading","1735907243:BV:2390","2025-01-04 00:57:24"
"825","speedreading","1735907302:BV:2402","2025-01-04 00:58:23"
"825","speedreading","1735907362:BV:2414","2025-01-04 00:59:23"
"860","speedreading","1735908923:BV:3300","2025-01-04 01:25:26"
"825","speedreading","1735909823:BV:2553","2025-01-04 01:40:25"
"825","speedreading","1735909882:BV:2559","2025-01-04 01:41:23"
"825","speedreading","1735909942:BV:2552","2025-01-04 01:42:24"
"825","speedreading","1735910003:BV:2551","2025-01-04 01:43:24"
"825","speedreading","1735910063:BV:2549","2025-01-04 01:44:25"
"825","speedreading","1735910122:BV:2548","2025-01-04 01:45:23"
"825","speedreading","1735910182:BV:2546","2025-01-04 01:46:24"
"825","speedreading","1735910243:BV:2545","2025-01-04 01:47:25"
"825","speedreading","1735910302:BV:2545","2025-01-04 01:48:23"
"825","speedreading","1735910362:BV:2544","2025-01-04 01:49:23"
"825","speedreading","1735910422:BV:2544","2025-01-04 01:50:24"
"825","speedreading","1735910483:BV:2545","2025-01-04 01:51:24"
"825","speedreading","1735910543:BV:2546","2025-01-04 01:52:24"
"825","speedreading","1735910603:BV:2545","2025-01-04 01:53:24"
"825","speedreading","1735910662:BV:2546","2025-01-04 01:54:23"
"825","speedreading","1735910812:BV:2543","2025-01-04 01:56:53"
"825","speedreading","1735910843:BV:2543","2025-01-04 01:57:24"
"825","speedreading","1735910903:BV:2543","2025-01-04 01:58:24"
"825","speedreading","1735910962:BV:2544","2025-01-04 01:59:23"
"860","speedreading","1735912523:BV:3300","2025-01-04 02:25:28"
"825","speedreading","1735913423:BV:2544","2025-01-04 02:40:24"
"825","speedreading","1735913482:BV:2544","2025-01-04 02:41:23"
"825","speedreading","1735913542:BV:2544","2025-01-04 02:42:23"
"825","speedreading","1735913603:BV:2544","2025-01-04 02:43:24"
"825","speedreading","1735913662:BV:2543","2025-01-04 02:44:22"
"825","speedreading","1735913722:BV:2544","2025-01-04 02:45:23"
"825","speedreading","1735913782:BV:2544","2025-01-04 02:46:23"
"825","speedreading","1735913843:BV:2543","2025-01-04 02:47:24"
"825","speedreading","1735913903:BV:2543","2025-01-04 02:48:25"
"825","speedreading","1735913963:BV:2543","2025-01-04 02:49:23"
"825","speedreading","1735914023:BV:2543","2025-01-04 02:50:24"
"825","speedreading","1735914082:BV:2544","2025-01-04 02:51:23"
"825","speedreading","1735914142:BV:2544","2025-01-04 02:52:23"
"825","speedreading","1735914203:BV:2543","2025-01-04 02:53:24"
"825","speedreading","1735914263:BV:2544","2025-01-04 02:54:24"
"825","speedreading","1735914322:BV:2543","2025-01-04 02:55:23"
"825","speedreading","1735914382:BV:2543","2025-01-04 02:56:24"
"825","speedreading","1735914443:BV:2543","2025-01-04 02:57:24"
"825","speedreading","1735914502:BV:2543","2025-01-04 02:58:23"
"825","speedreading","1735914562:BV:2543","2025-01-04 02:59:23"
"653","getconfigrun","success","2025-01-04 03:00:16"
"653","speedreading","1735914600:W1:10890:0~1735914600:BV:452~","2025-01-04 03:00:16"
"653","getconfigrun","success","2025-01-04 03:23:13"
"653","speedreading","1735915980:W0:7886:0:200:0~1735915980:BV:453~","2025-01-04 03:23:13"
"860","speedreading","1735916123:BV:3300","2025-01-04 03:25:25"
"543","getconfigrun","success","2025-01-04 03:30:06"
"543","speedreading","1735916400:W1:5736:0~1735916400:BV:512~","2025-01-04 03:30:07"
"860","speedreading","1735919722:BV:3270","2025-01-04 04:25:27"
"613","getconfigrun","success","2025-01-04 04:30:10"
"613","speedreading","1735920000:W1:7660:0~1735920000:BV:833~","2025-01-04 04:30:11"
"528","getconfigrun","success","2025-01-04 04:30:17"
"528","speedreading","1735920000:W1:7712:0~1735920000:BV:432~","2025-01-04 04:30:17"
"528","getconfigrun","success","2025-01-04 04:34:14"
"528","speedreading","1735920240:W0:4930:34:200:0~1735920240:BV:434~","2025-01-04 04:34:15"
"655","getconfigrun","success","2025-01-04 04:35:07"
"655","speedreading","1735920300:W1:6457:0~1735920300:BV:430~","2025-01-04 04:35:08"
"655","getconfigrun","success","2025-01-04 04:38:08"
"655","speedreading","1735920480:W1:6612:0~1735920480:BV:430~","2025-01-04 04:38:08"
"625","getconfigrun","success","2025-01-04 04:40:08"
"625","speedreading","1735920600:W1:8293:0~1735920600:BV:408~","2025-01-04 04:40:09"
"625","getconfigrun","success","2025-01-04 04:44:05"
"625","speedreading","1735920840:W0:4809:33:200:0~1735920840:BV:409~","2025-01-04 04:44:05"
"543","getconfigrun","success","2025-01-04 04:46:06"
"543","speedreading","1735920960:W0:4908:0:201:0~1735920960:BV:476~","2025-01-04 04:46:06"
"613","getconfigrun","success","2025-01-04 04:50:08"
"613","speedreading","1735921200:W0:5309:0:200:0~1735921200:BV:830~","2025-01-04 04:50:08"
"860","speedreading","1735923321:BV:2715","2025-01-04 05:25:26"
"53","getconfigrun","success","2025-01-04 05:30:32"
"53","speedreading","1735923600:W1:5487:0~1735923600:BV:457~","2025-01-04 05:30:32"
"655","getconfigrun","success","2025-01-04 05:42:06"
"655","speedreading","1735924320:W0:5059:167:200:0~1735924320:BV:430~","2025-01-04 05:42:06"
"53","getconfigrun","success","2025-01-04 05:48:31"
"53","speedreading","1735924680:W1:4733:0~1735924680:BV:458~","2025-01-04 05:48:32"
"860","speedreading","1735926923:BV:2546","2025-01-04 06:25:25"
"654","getconfigrun","success","2025-01-04 06:30:06"
"654","speedreading","1735927200:W1:6011:0~1735927200:BV:439~","2025-01-04 06:30:06"
"524","getconfigrun","success","2025-01-04 06:30:13"
"524","speedreading","1735927200:W1:6253:0~1735927200:BV:406~","2025-01-04 06:30:14"
"654","getconfigrun","success","2025-01-04 06:34:05"
"654","speedreading","1735927440:W0:4897:14:201:0~1735927440:BV:441~","2025-01-04 06:34:05"
"524","getconfigrun","success","2025-01-04 06:34:15"
"524","speedreading","1735927440:W0:7970:9:200:0~1735927440:BV:409~","2025-01-04 06:34:15"
"647","getconfigrun","success","2025-01-04 06:35:15"
"647","speedreading","1735927500:W1:5783:0~1735927500:BV:446~","2025-01-04 06:35:15"
"647","getconfigrun","success","2025-01-04 06:39:14"
"647","speedreading","1735927740:W0:5007:15:200:0~1735927740:BV:445~","2025-01-04 06:39:14"
"109","getconfigrun","success","2025-01-04 06:39:59"
"109","speedreading","1735927012:E1:66618~1735927012:BV:853~1735927113:E1:66607~1735927113:BV:844~1735927208:E1:153416~1735927208:BV:834~1735927455:E1:101111~1735927455:BV:828~1735927749:BV:821~","2025-01-04 06:39:59"
"109","getconfigrun","success","2025-01-04 06:43:38"
"109","speedreading","1735927877:E2:19001~1735927877:BV:825~1735928011:BV:821~","2025-01-04 06:43:40"
"109","getconfigrun","success","2025-01-04 06:45:29"
"109","speedreading","1735928122:BV:820~","2025-01-04 06:45:29"
"109","getconfigrun","success","2025-01-04 06:46:09"
"109","speedreading","1735928160:W1:8731:303~1735928160:BV:821~","2025-01-04 06:46:10"
"109","getconfigrun","success","2025-01-04 06:50:07"
"109","speedreading","1735928400:W0:7141:243:1200:7~1735928400:BV:825~","2025-01-04 06:50:09"
"53","getconfigrun","success","2025-01-04 06:51:33"
"53","speedreading","1735928460:W0:6767:147:200:0~1735928460:BV:458~","2025-01-04 06:51:34"
"644","getconfigrun","success","2025-01-04 07:00:16"
"644","speedreading","1735929000:W1:13242:0~1735929000:BV:799~","2025-01-04 07:00:16"
"860","speedreading","1735930521:BV:2594","2025-01-04 07:25:23"
"860","speedreading","1735934122:BV:2575","2025-01-04 08:25:26"
"860","speedreading","1735937722:BV:2561","2025-01-04 09:25:25"
"860","speedreading","1735941321:BV:2560","2025-01-04 10:25:23"
"860","speedreading","1735944922:BV:2554","2025-01-04 11:25:24"
"860","speedreading","1735948523:BV:28671","2025-01-04 12:25:27"
"860","speedreading","1735952123:BV:2552","2025-01-04 13:25:25"
"860","speedreading","1735955722:BV:2554","2025-01-04 14:25:25"
"860","speedreading","1735959322:BV:2555","2025-01-04 15:25:25"
"860","speedreading","1735962922:BV:2554","2025-01-04 16:25:24"
"860","speedreading","1735966523:BV:2546","2025-01-04 17:25:25"
"860","speedreading","1735970123:BV:2548","2025-01-04 18:25:25"
"636","getconfigrun","success","2025-01-04 19:00:06"
"636","speedreading","1735972200:W1:11698:0~1735972200:BV:464~","2025-01-04 19:00:07"
"636","getconfigrun","success","2025-01-04 19:04:03"
"636","speedreading","1735972440:W0:8944:177:200:0~1735972440:BV:466~","2025-01-04 19:04:04"
"638","getconfigrun","success","2025-01-04 19:10:20"
"638","speedreading","1735972800:W1:11288:0~1735972800:BV:812~","2025-01-04 19:10:20"
"638","getconfigrun","success","2025-01-04 19:14:16"
"638","speedreading","1735973040:W0:7561:44:200:0~1735973040:BV:811~","2025-01-04 19:14:16"
"860","speedreading","1735973721:BV:2551","2025-01-04 19:25:26"
"503","getconfigrun","success","2025-01-04 19:25:28"
"503","speedreading","1735973700:W1:6053:0~1735973700:BV:369~","2025-01-04 19:25:28"
"650","getconfigrun","success","2025-01-04 19:30:14"
"650","speedreading","1735974000:W1:11452:0~1735974000:BV:822~","2025-01-04 19:30:14"
"64","getconfigrun","success","2025-01-04 19:40:17"
"64","speedreading","1735974600:W1:6021:0~1735974600:BV:337~","2025-01-04 19:40:17"
"503","getconfigrun","success","2025-01-04 19:40:30"
"503","speedreading","1735974600:W0:8546:0:200:0~1735974600:BV:372~","2025-01-04 19:40:31"
"650","getconfigrun","success","2025-01-04 20:00:08"
"650","speedreading","1735975800:W0:4951:0:200:0~1735975800:BV:823~","2025-01-04 20:00:08"
"101","getconfigrun","success","2025-01-04 20:00:09"
"101","speedreading","1735889400:E1:126717~1735889400:W1:126655:0~1735889400:BV:434~1735889640:E1:128778~1735889640:W0:128789:1:201:0~1735889640:BV:433~1735975800:W1:9136:1~1735975800:BV:430~","2025-01-04 20:00:09"
"101","getconfigrun","success","2025-01-04 20:04:05"
"101","speedreading","1735976040:W0:5811:308:201:0~1735976040:BV:430~","2025-01-04 20:04:06"
"531","getconfigrun","success","2025-01-04 20:05:46"
"531","speedreading","1735891680:E1:128958~1735891680:W0:128898:29:201:0~1735891680:BV:398~1735976160:W1:10732:0~1735976160:BV:401~","2025-01-04 20:05:46"
"64","getconfigrun","success","2025-01-04 20:10:21"
"64","speedreading","1735976400:W0:9352:0:200:0~1735976400:BV:341~","2025-01-04 20:10:21"
"651","getconfigrun","success","2025-01-04 20:15:11"
"651","speedreading","1735976700:W1:8801:0~1735976700:BV:836~","2025-01-04 20:15:11"
"860","speedreading","1735977323:BV:2574","2025-01-04 20:25:25"
"531","getconfigrun","success","2025-01-04 20:37:48"
"531","speedreading","1735978080:W0:13219:29:200:0~1735978080:BV:402~","2025-01-04 20:37:49"
"651","getconfigrun","success","2025-01-04 20:45:09"
"651","speedreading","1735978500:W0:6710:124:200:0~1735978500:BV:837~","2025-01-04 20:45:09"
"652","getconfigrun","success","2025-01-04 20:59:52"
"652","speedreading","1735979400:W1:10222:4~1735979400:BV:819~","2025-01-04 20:59:52"
"106","getconfigrun","success","2025-01-04 21:00:09"
"106","speedreading","1735979400:W1:9412:0~1735979400:BV:454~","2025-01-04 21:00:09"
"652","getconfigrun","success","2025-01-04 21:19:51"
"652","speedreading","1735980600:W0:9231:92:200:0~1735980600:BV:821~","2025-01-04 21:19:51"
"612","getconfigrun","success","2025-01-04 21:21:22"
"612","speedreading","1735980660:W1:7335:0~1735980660:BV:530~","2025-01-04 21:21:22"
"612","getconfigrun","success","2025-01-04 21:25:21"
"612","speedreading","1735980900:W0:7194:92:200:0~1735980900:BV:525~","2025-01-04 21:25:22"
"860","speedreading","1735980922:BV:2581","2025-01-04 21:25:26"
"860","speedreading","1735984522:BV:2602","2025-01-04 22:25:24"
"542","getconfigrun","success","2025-01-04 22:30:03"
"542","speedreading","1735984800:W1:5654:0~1735984800:BV:786~","2025-01-04 22:30:04"
"609","getconfigrun","success","2025-01-04 22:35:21"
"609","speedreading","1735985100:W1:5754:0~1735985100:BV:528~","2025-01-04 22:35:21"
"542","getconfigrun","success","2025-01-04 22:43:09"
"542","speedreading","1735985580:W0:11591:0:200:0~1735985580:BV:780~","2025-01-04 22:43:10"
"609","getconfigrun","success","2025-01-04 22:57:20"
"609","speedreading","1735986420:W0:4943:9:200:0~1735986420:BV:529~","2025-01-04 22:57:21"
"860","speedreading","1735988121:BV:2659","2025-01-04 23:25:24"
"539","getconfigrun","success","2025-01-04 23:30:12"
"539","speedreading","1735988400:W1:5521:0~1735988400:BV:500~","2025-01-04 23:30:12"
"539","getconfigrun","success","2025-01-04 23:55:11"
"539","speedreading","1735989900:W0:5015:1:200:0~1735989900:BV:507~","2025-01-04 23:55:11"
"860","speedreading","1735991723:BV:3300","2025-01-05 00:25:26"
"610","getconfigrun","success","2025-01-05 00:33:26"
"610","speedreading","1735992180:W1:13284:0~1735992180:BV:524~","2025-01-05 00:33:27"
"610","getconfigrun","success","2025-01-05 00:37:18"
"610","speedreading","1735992420:W0:4913:0:200:0~1735992420:BV:525~","2025-01-05 00:37:18"
"860","speedreading","1735995323:BV:3300","2025-01-05 01:25:25"
"860","speedreading","1735998922:BV:3300","2025-01-05 02:25:24"
"653","getconfigrun","success","2025-01-05 03:00:15"
"653","speedreading","1736001000:W1:9994:0~1736001000:BV:462~","2025-01-05 03:00:15"
"653","getconfigrun","success","2025-01-05 03:23:13"
"653","speedreading","1736002380:W0:7643:0:201:0~1736002380:BV:463~","2025-01-05 03:23:13"
"860","speedreading","1736002521:BV:3300","2025-01-05 03:25:24"
"543","getconfigrun","success","2025-01-05 03:30:06"
"543","speedreading","1736002800:W1:5722:0~1736002800:BV:512~","2025-01-05 03:30:07"
"860","speedreading","1736006123:BV:3291","2025-01-05 04:25:25"
"613","getconfigrun","success","2025-01-05 04:30:11"
"613","speedreading","1736006400:W1:8115:0~1736006400:BV:831~","2025-01-05 04:30:11"
"528","getconfigrun","success","2025-01-05 04:30:18"
"528","speedreading","1736006400:W1:8088:0~1736006400:BV:432~","2025-01-05 04:30:18"
"528","getconfigrun","success","2025-01-05 04:34:14"
"528","speedreading","1736006640:W0:4859:38:200:0~1736006640:BV:433~","2025-01-05 04:34:15"
"655","getconfigrun","success","2025-01-05 04:38:09"
"655","speedreading","1736006880:W1:7757:0~1736006880:BV:429~","2025-01-05 04:38:09"
"625","getconfigrun","success","2025-01-05 04:40:09"
"625","speedreading","1736007000:W1:8614:0~1736007000:BV:408~","2025-01-05 04:40:09"
"625","getconfigrun","success","2025-01-05 04:44:05"
"625","speedreading","1736007240:W0:4758:32:201:0~1736007240:BV:408~","2025-01-05 04:44:05"
"543","getconfigrun","success","2025-01-05 04:46:06"
"543","speedreading","1736007360:W0:4936:0:200:0~1736007360:BV:513~","2025-01-05 04:46:06"
"613","getconfigrun","success","2025-01-05 04:50:09"
"613","speedreading","1736007600:W0:5812:584:1201:3~1736007600:BV:825~","2025-01-05 04:50:10"
"860","speedreading","1736009721:BV:2695","2025-01-05 05:25:24"
"655","getconfigrun","success","2025-01-05 05:42:07"
"53","getconfigrun","success","2025-01-05 05:48:33"
"53","speedreading","1736011080:W1:5941:0~1736011080:BV:457~","2025-01-05 05:48:33"
"860","speedreading","1736013322:BV:2667","2025-01-05 06:25:24"
"654","getconfigrun","success","2025-01-05 06:30:11"
"654","speedreading","1736013600:W1:11256:0~1736013600:BV:437~","2025-01-05 06:30:11"
"524","getconfigrun","success","2025-01-05 06:30:13"
"524","speedreading","1736013600:W1:6077:0~1736013600:BV:408~","2025-01-05 06:30:13"
"654","getconfigrun","success","2025-01-05 06:34:05"
"654","speedreading","1736013840:W0:4744:14:200:0~1736013840:BV:442~","2025-01-05 06:34:05"
"524","getconfigrun","success","2025-01-05 06:34:15"
"524","speedreading","1736013840:W0:7782:7:200:0~1736013840:BV:409~","2025-01-05 06:34:15"
"647","getconfigrun","success","2025-01-05 06:35:15"
"647","speedreading","1736013900:W1:5775:0~1736013900:BV:446~","2025-01-05 06:35:15"
"647","getconfigrun","success","2025-01-05 06:39:14"
"647","speedreading","1736014140:W0:5014:14:200:0~1736014140:BV:447~","2025-01-05 06:39:14"
"53","getconfigrun","success","2025-01-05 06:51:36"
"53","speedreading","1736014860:W0:9252:146:200:0~1736014860:BV:457~","2025-01-05 06:51:36"
"860","speedreading","1736016923:BV:26623","2025-01-05 07:25:26"
"860","speedreading","1736020521:BV:2579","2025-01-05 08:25:24"
"860","speedreading","1736024124:BV:26623","2025-01-05 09:25:26"
"860","speedreading","1736027721:BV:2569","2025-01-05 10:25:24"
"860","speedreading","1736031322:BV:2568","2025-01-05 11:25:26"
"860","speedreading","1736034922:BV:2566","2025-01-05 12:25:24"
"860","speedreading","1736038522:BV:2566","2025-01-05 13:25:24"
"860","speedreading","1736042123:BV:2564","2025-01-05 14:25:26"
"860","speedreading","1736045722:BV:2564","2025-01-05 15:25:23"
"860","speedreading","1736049323:BV:32767","2025-01-05 16:25:27"
"860","speedreading","1736052922:BV:2565","2025-01-05 17:25:25"
"860","speedreading","1736056522:BV:2564","2025-01-05 18:25:24"
"636","getconfigrun","success","2025-01-05 19:00:06"
"636","speedreading","1736058600:W1:11504:0~1736058600:BV:464~","2025-01-05 19:00:06"
"636","getconfigrun","success","2025-01-05 19:04:05"
"636","speedreading","1736058840:W0:10982:176:200:0~1736058840:BV:464~","2025-01-05 19:04:06"
"638","getconfigrun","success","2025-01-05 19:10:20"
"638","speedreading","1736059200:W1:11321:0~1736059200:BV:812~","2025-01-05 19:10:20"
"638","getconfigrun","success","2025-01-05 19:14:16"
"638","speedreading","1736059440:W0:7924:48:200:0~1736059440:BV:810~","2025-01-05 19:14:17"
"860","speedreading","1736060122:BV:2562","2025-01-05 19:25:25"
"503","getconfigrun","success","2025-01-05 19:25:30"
"503","speedreading","1736060100:W1:8604:0~1736060100:BV:372~","2025-01-05 19:25:33"
"650","getconfigrun","success","2025-01-05 19:30:11"
"650","speedreading","1736060400:W1:8368:0~1736060400:BV:821~","2025-01-05 19:30:11"
"64","getconfigrun","success","2025-01-05 19:40:19"
"64","speedreading","1736061000:W1:7128:0~1736061000:BV:340~","2025-01-05 19:40:19"
"503","getconfigrun","success","2025-01-05 19:40:31"
"503","speedreading","1736061000:W0:9433:0:200:0~1736061000:BV:374~","2025-01-05 19:40:32"
"101","getconfigrun","success","2025-01-05 20:00:06"
"101","speedreading","1736062200:W1:6325:0~1736062200:BV:430~","2025-01-05 20:00:06"
"650","getconfigrun","success","2025-01-05 20:00:08"
"650","speedreading","1736062200:W0:5494:0:200:0~1736062200:BV:823~","2025-01-05 20:00:08"
"101","getconfigrun","success","2025-01-05 20:04:04"
"101","speedreading","1736062440:W0:5006:289:201:0~1736062440:BV:430~","2025-01-05 20:04:05"
"531","getconfigrun","success","2025-01-05 20:06:03"
"531","speedreading","1736062560:W1:28148:0~1736062560:BV:397~","2025-01-05 20:06:03"
"64","getconfigrun","success","2025-01-05 20:10:25"
"64","speedreading","1736062800:W0:13144:0:201:0~1736062800:BV:341~","2025-01-05 20:10:25"
"651","getconfigrun","success","2025-01-05 20:15:11"
"651","speedreading","1736063100:W1:9272:165~1736063100:BV:835~","2025-01-05 20:15:12"
"860","speedreading","1736063722:BV:2574","2025-01-05 20:25:25"
"531","getconfigrun","success","2025-01-05 20:37:53"
"531","speedreading","1736064480:W0:17913:29:200:0~1736064480:BV:401~","2025-01-05 20:37:53"
"651","getconfigrun","success","2025-01-05 20:45:13"
"651","speedreading","1736064900:W0:10731:74:200:0~1736064900:BV:835~","2025-01-05 20:45:13"
"652","getconfigrun","success","2025-01-05 20:59:51"
"652","speedreading","1736065800:W1:9267:0~1736065800:BV:821~","2025-01-05 20:59:51"
"106","getconfigrun","success","2025-01-05 21:00:06"
"106","speedreading","1735979760:E1:128744~1735979760:W0:128682:182:200:0~1735979760:BV:453~1736065800:W1:6649:0~1736065800:BV:452~","2025-01-05 21:00:06"
"106","getconfigrun","success","2025-01-05 21:06:04"
"106","speedreading","1736066160:W0:4930:178:200:0~1736066160:BV:454~","2025-01-05 21:06:05"
"652","getconfigrun","success","2025-01-05 21:19:51"
"652","speedreading","1736067000:W0:9820:65:200:0~1736067000:BV:820~","2025-01-05 21:19:52"
"612","getconfigrun","success","2025-01-05 21:21:24"
"612","speedreading","1736067060:W1:9321:0~1736067060:BV:534~","2025-01-05 21:21:24"
"612","getconfigrun","success","2025-01-05 21:25:22"
"612","speedreading","1736067300:W0:7380:94:201:0~1736067300:BV:525~","2025-01-05 21:25:22"
"860","speedreading","1736067322:BV:2586","2025-01-05 21:25:25"
"860","speedreading","1736070923:BV:2547","2025-01-05 22:25:25"
"542","getconfigrun","success","2025-01-05 22:30:03"
"542","speedreading","1736071200:W1:5669:0~1736071200:BV:783~","2025-01-05 22:30:04"
"609","getconfigrun","success","2025-01-05 22:35:21"
"609","speedreading","1736071500:W1:5548:0~1736071500:BV:528~","2025-01-05 22:35:21"
"542","getconfigrun","success","2025-01-05 22:43:03"
"542","speedreading","1736071980:W0:4897:0:201:0~1736071980:BV:782~","2025-01-05 22:43:03"
"609","getconfigrun","success","2025-01-05 22:57:20"
"609","speedreading","1736072820:W0:4876:10:200:0~1736072820:BV:529~","2025-01-05 22:57:21"
"860","speedreading","1736074523:BV:2690","2025-01-05 23:25:27"
"539","getconfigrun","success","2025-01-05 23:30:13"
"539","speedreading","1736074800:W1:6494:0~1736074800:BV:532~","2025-01-05 23:30:13"
"539","getconfigrun","success","2025-01-05 23:55:11"
"539","speedreading","1736076300:W0:4974:1:200:0~1736076300:BV:506~","2025-01-05 23:55:11"
"860","speedreading","1736078123:BV:3300","2025-01-06 00:25:26"
"610","getconfigrun","success","2025-01-06 00:33:19"
"610","speedreading","1736078580:W1:5749:0~1736078580:BV:522~","2025-01-06 00:33:19"
"610","getconfigrun","success","2025-01-06 00:37:18"
"610","speedreading","1736078820:W0:4994:0:200:0~1736078820:BV:524~","2025-01-06 00:37:18"
"860","speedreading","1736081721:BV:3300","2025-01-06 01:25:23"
"860","speedreading","1736085323:BV:3300","2025-01-06 02:25:25"
"653","getconfigrun","success","2025-01-06 03:00:18"
"653","speedreading","1736087400:W1:13060:0~1736087400:BV:458~","2025-01-06 03:00:19"
"653","getconfigrun","success","2025-01-06 03:23:14"
"653","speedreading","1736088780:W0:8701:0:200:0~1736088780:BV:459~","2025-01-06 03:23:15"
"860","speedreading","1736088922:BV:3300","2025-01-06 03:25:25"
"543","getconfigrun","success","2025-01-06 03:30:06"
"543","speedreading","1736089200:W1:5612:0~1736089200:BV:509~","2025-01-06 03:30:07"
"860","speedreading","1736092522:BV:3294","2025-01-06 04:25:26"
"613","getconfigrun","success","2025-01-06 04:30:15"
"613","speedreading","1736092800:W1:12086:0~1736092800:BV:833~","2025-01-06 04:30:15"
"528","getconfigrun","success","2025-01-06 04:30:18"
"528","speedreading","1736092800:W1:8089:0~1736092800:BV:432~","2025-01-06 04:30:18"
"528","getconfigrun","success","2025-01-06 04:34:14"
"528","speedreading","1736093040:W0:4853:37:200:0~1736093040:BV:433~","2025-01-06 04:34:15"
"655","getconfigrun","success","2025-01-06 04:38:09"
